product_id
98849
111089
111093
106224
111132
85192
90991
90927
95018
101813
99164
101727
85789
109391
88492
98650
103586
87186
103317
98935
85193
107860
102900
100203
98838
108394
90647
97291
90170
99371
100313
92844
100334
89186
111221
92386
98020
110357
110820
99187
99827
96174
103610
103887
101309
87949
90964
95870
96940
98077
110105
90942
88735
108917
92723
108866
104115
105196
89097
92720
107747
92691
101486
102513
100366
96223
101429
91928
88133
103908
95027
96898
98934
96228
98923
107755
109185
96227
107274
99875
101078
90193
103597
101222
96798
96226
91214
108680
106974
97180
100534
101199
102913
106972
102528
92780
100367
101789
110533
95796
99712
96889
91098
88666
91198
111092
99306
87917
99422
110298
100376
111206
101890
90767
87276
91753
95400
108685
102552
105238
102840
92886
90984
89239
106087
100271
95398
97144
99004
111121
99006
95631
95999
95430
95661
87239
98709
110526
109518
101573
93521
95634
98999
103073
96447
106254
102963
91788
106227
92965
104210
103185
97417
104864
100463
108086
103751
108085
91315
90768
91131
110913
105735
101708
92745
109289
101698
97786
110927
103232
110776
93208
99540
100665
96679
96162
97766
102317
101285
90375
101369
90358
99706
103987
99645
92875
96011
94804
110255
101804
93342
96405
108349
101142
111010
92845
109262
96514
103544
99813
100047
105584
96380
108141
101597
92994
109413
99952
96001
100575
100776
110673
101242
107908
107525
106009
105099
107659
99949
96233
101249
110923
100611
85236
90179
104264
98070
97837
97338
105058
98574
99399
107046
94769
104921
100337
88023
105623
97385
93193
90684
100596
104276
91861
91323
91860
95460
85961
93306
95659
100705
94891
110688
93567
100971
90190
106183
93471
110307
96313
101253
108180
92718
99057
99955
99123
108587
97641
101794
97491
98399
98055
110944
100983
101208
100170
103585
100106
110353
99794
89562
109482
106746
97301
80345
101966
96934
88943
99414
95350
97629
102488
97185
97191
98737
103550
98942
97188
110732
103653
107669
98839
103595
103225
95819
97081
110738
111096
99238
100128
88973
103641
96210
100884
97630
101862
92593
110886
111365
98928
108400
100461
111361
101224
111356
111354
90368
111348
109504
97462
99176
103779
92088
95820
92640
106279
109436
103758
107471
99015
95961
109519
105215
101302
107285
106520
95374
95377
102644
107451
80359
109678
105694
97762
90356
99623
87489
91337
94972
105966
98555
106104
103738
103060
89407
108945
102617
88839
111082
88838
96232
106348
93032
103051
110737
80411
95227
106205
98982
102814
95880
103308
93510
105968
96852
95223
98227
104796
105577
93427
109439
98466
93107
96418
99903
107465
100348
101897
103563
96572
104092
108892
95910
91806
107497
98352
111291
91778
91866
102901
103944
105472
107496
106001
93473
99904
101591
103916
103509
101703
106067
101803
111328
97638
111326
99473
106427
105632
87400
106616
91897
93145
102915
95761
102715
97592
99416
100414
100769
90191
100419
105683
100416
100415
110087
101131
100418
101059
96683
97706
110104
88601
110112
108924
105481
102964
108217
97760
102884
108787
91148
88018
102795
110116
99153
111346
96195
97748
110911
90343
101481
105390
101207
94848
100255
97450
107208
106990
95361
95357
105236
109438
104375
95821
102941
102694
110118
100068
102200
95814
95435
104791
103558
105519
97585
98171
105512
105514
105508
100269
95959
106836
106830
111404
111368
95966
106582
99877
90668
95960
95463
105044
107808
111320
87945
102948
111114
109827
110344
111343
108929
109143
104118
111175
109357
107981
99899
99945
99081
111339
104439
91938
108073
108244
100080
87739
108245
91797
89547
93586
91212
91202
105109
111040
111337
96191
109551
105576
109895
96706
111334
97237
99810
106925
106337
103310
102529
100194
97174
104009
106378
105054
97169
102989
97175
103592
111332
104041
99888
103521
96794
100061
105957
96178
97006
95938
85172
104194
106032
96877
92040
104437
100193
97206
102647
111330
106653
97393
96271
89512
109092
89499
101510
102950
111358
111385
104131
96265
104372
110371
103989
110366
95874
104820
104822
107704
111287
100603
110009
106146
97248
96943
100110
108691
109429
95683
102805
103519
97360
107448
91846
97172
93076
109180
92969
109064
99488
85832
88781
111184
100290
111185
98682
103548
102203
106671
101381
96694
106783
106530
90200
99110
104104
109710
84896
108501
100445
105220
109891
92086
100060
88464
98739
95850
89497
98950
96282
104329
104709
96112
98589
100116
108075
105863
96897
105047
103570
92334
105059
105211
103799
93387
94817
110290
91814
99674
103990
86175
109173
94864
103543
85731
107367
108580
91276
99271
109610
94801
97053
99257
103901
100598
89229
85083
104525
99843
109899
105601
100548
103771
108255
106288
89503
88980
99195
99333
99865
102841
101801
103195
106339
96334
95792
97755
105914
87812
99259
97149
85303
97093
90340
110098
101682
100518
108994
98588
97235
96687
84809
111152
100215
104980
106723
110974
99745
109455
92887
88446
109887
98106
106759
99752
101375
111203
99930
94955
94952
84854
93309
111142
95898
93179
104005
95671
107929
97440
106992
92732
99753
111149
95555
103896
101038
102086
96394
108844
102877
100529
98060
108942
102955
99093
107025
107110
109907
92528
99335
109913
102463
95399
106268
92427
110343
102889
95827
97219
100165
102895
111189
97290
110835
101275
92612
110828
90520
90383
110833
92503
110816
96864
97905
110824
105139
110826
100637
103242
107051
105748
103053
92728
91871
92847
105840
95032
90192
90844
95906
98461
95908
103020
96419
107689
92874
88003
97632
103894
110373
103833
90826
104979
92928
103523
98536
100358
107333
91208
105103
100890
101621
91883
92502
104716
107514
97752
92081
92062
105492
92676
101464
104079
107606
89510
97195
109619
110930
109398
100379
107607
98719
100891
100440
99785
111187
100291
108179
108378
93519
93099
109042
86182
93091
93361
93249
93113
109468
96187
93033
93315
105546
105886
93433
103165
92899
87323
96417
101084
105345
101459
96324
101417
91346
109199
103145
91343
105388
93550
110961
99801
105947
97005
96322
99749
90911
109613
99403
90765
108222
96923
96922
110312
104509
87632
110441
106471
94928
86161
103646
105942
95509
97648
100396
109238
109291
100248
100482
92725
108871
107055
100450
99914
91830
101433
97578
101795
91201
98118
106216
110612
98704
107719
92487
90804
95913
109463
96496
103087
103171
85256
108858
106932
96804
108067
101633
101031
107086
98404
96273
108152
100902
108178
111141
105096
98962
88109
105379
106778
99629
105908
89153
98132
98909
95869
95872
95878
97660
108265
99644
99592
95912
97145
97337
111256
98944
101363
110869
110242
95731
98457
106237
100733
97522
100725
99290
97512
97656
93312
100901
97525
97515
101558
98299
90544
99391
110993
111041
100338
104224
101077
90950
111296
103750
105416
107383
96251
97908
99782
96426
111295
109500
97279
100999
97411
111050
106073
103864
96143
101800
110722
98067
89537
104266
98066
111163
95742
97394
103021
97582
99672
101880
98297
96740
109462
105559
90527
100809
90775
100825
100731
100846
106085
101921
102781
87278
99111
100873
106372
103157
91175
110396
105017
101462
101223
107280
88966
98607
103980
100780
80464
100157
99960
100778
108468
110726
95582
100768
101978
87180
98377
104819
107925
94740
107926
104815
88986
103628
103105
109867
96849
96082
97574
85848
90215
103754
89171
92750
104376
105789
103752
99947
80334
96197
90640
100469
110926
94708
103037
103639
100442
96157
105161
105733
108592
105974
94765
107265
97620
105197
103005
93130
96871
93419
95782
110949
110950
102868
100221
98534
96108
109540
104129
99039
108432
101478
98485
110717
102959
104043
97763
100714
97705
99595
100490
100506
96352
87584
99607
97957
110724
100539
101961
100895
96055
110686
91954
105717
90604
100566
91186
110959
109108
101810
101809
101081
91775
85937
91166
99046
94958
100580
98198
88288
91774
101617
95754
94907
100886
93472
87328
92486
104091
111117
111118
111113
111109
90523
111112
111034
107707
101662
108196
107028
110720
101030
96964
110710
102969
107031
100963
99889
96229
85238
96286
107027
97444
97899
96926
92009
92940
108958
102680
103370
90898
110476
99024
109274
107033
103768
98405
103264
102828
98790
108693
103952
96279
100373
104995
97932
97931
94981
100171
98597
96739
107651
100326
93195
108429
99679
108431
109889
90222
101690
105072
91330
111099
110093
101776
98348
96008
101056
97628
107395
109562
105963
96408
110426
99939
92980
95989
99370
97445
106689
110687
93399
99841
106434
107539
85791
104528
109334
91941
104958
101430
101290
103670
99070
97718
98112
104374
109631
108837
92894
109666
104943
92287
91219
88712
103511
106693
108026
103994
110748
99086
94893
107387
108309
106515
100909
92515
109335
99646
99642
107248
100997
101050
94847
99604
100953
106027
91873
100425
109533
96059
106349
101355
92877
105013
93386
109239
92355
102914
99030
95570
100492
106164
108018
101088
108232
102923
103533
97559
96323
102642
101041
107292
97653
104378
96776
107315
103681
99027
99034
110725
103649
91740
109101
98029
104669
98403
106388
98000
85891
98289
91964
92354
109676
101177
98592
100078
91948
96747
107473
97936
97935
97254
97933
109094
111135
109061
109062
106051
109059
108845
101114
100517
95983
109308
80324
92726
100973
85228
106262
109091
98738
100937
93150
90433
105526
111329
106978
104986
96118
110711
95785
93262
101685
107446
107513
104758
93443
101296
109077
108863
98486
101202
101005
85681
93417
103885
104100
100383
104467
95858
96878
93394
92032
99178
107708
103030
88016
110453
91258
103874
105987
85171
107007
101603
109886
